time,state,target_angle,angle,velocity,motor_command,error
0.000000,MOVE,30.400000,30.001481,0.002563,0.004101,0.398519
0.010000,MOVE,30.800000,30.005708,0.007377,0.007886,0.794292
0.020000,MOVE,31.200000,30.013821,0.014160,0.011390,1.186179
0.030000,MOVE,31.600000,30.026806,0.022663,0.014643,1.573194
0.040000,MOVE,32.000000,30.045518,0.032659,0.017674,1.954482
0.050000,MOVE,32.400000,30.070698,0.043947,0.020507,2.329302
0.060000,MOVE,32.800000,30.102983,0.056348,0.023163,2.697017
0.070000,MOVE,33.200000,30.142917,0.069698,0.025664,3.057083
0.080000,MOVE,33.600000,30.190961,0.083853,0.028026,3.409039
0.090000,MOVE,34.000000,30.247503,0.098684,0.030266,3.752497
0.100000,MOVE,34.400000,30.312864,0.114075,0.032397,4.087136
0.110000,MOVE,34.800000,30.387303,0.129922,0.034432,4.412697
0.120000,MOVE,35.200000,30.471030,0.146131,0.036382,4.728970
0.130000,MOVE,35.600000,30.564205,0.162621,0.038257,5.035795
0.140000,MOVE,36.000000,30.666946,0.179317,0.040067,5.333054
0.150000,MOVE,36.400000,30.779334,0.196153,0.041818,5.620666
0.160000,MOVE,36.800000,30.901414,0.213071,0.043519,5.898586
0.170000,MOVE,37.200000,31.033204,0.230017,0.045175,6.166796
0.180000,MOVE,37.600000,31.174694,0.246945,0.046793,6.425306
0.190000,MOVE,38.000000,31.325848,0.263814,0.048377,6.674152
0.200000,MOVE,38.400000,31.486613,0.280587,0.049932,6.913387
0.210000,MOVE,38.800000,31.656914,0.297231,0.051461,7.143086
0.220000,MOVE,39.200000,31.836661,0.313718,0.052968,7.363339
0.230000,MOVE,39.600000,32.025749,0.330021,0.054457,7.574251
0.240000,MOVE,40.000000,32.224060,0.346119,0.055930,7.775940
0.250000,MOVE,40.400000,32.431467,0.361992,0.057389,7.968533
0.260000,MOVE,40.800000,32.647829,0.377624,0.058837,8.152171
0.270000,MOVE,41.200000,32.873001,0.392998,0.060275,8.326999
0.280000,MOVE,41.600000,33.106827,0.408103,0.061706,8.493173
0.290000,MOVE,42.000000,33.349146,0.422928,0.063131,8.650854
0.300000,MOVE,42.400000,33.599793,0.437462,0.064551,8.800207
0.310000,MOVE,42.800000,33.858598,0.451699,0.065967,8.941402
0.320000,MOVE,43.200000,34.125385,0.465632,0.067380,9.074615
0.330000,MOVE,43.600000,34.399978,0.479255,0.068792,9.200022
0.340000,MOVE,44.000000,34.682196,0.492564,0.070202,9.317804
0.350000,MOVE,44.400000,34.971859,0.505557,0.071612,9.428141
0.360000,MOVE,44.800000,35.268783,0.518230,0.073022,9.531217
0.370000,MOVE,45.200000,35.572785,0.530583,0.074432,9.627215
0.380000,MOVE,45.600000,35.883681,0.542615,0.075844,9.716319
0.390000,MOVE,46.000000,36.201285,0.554324,0.077256,9.798715
0.400000,MOVE,46.400000,36.525415,0.565713,0.078671,9.874585
0.410000,MOVE,46.800000,36.855886,0.576781,0.080087,9.944114
0.420000,MOVE,47.200000,37.192517,0.587531,0.081506,10.007483
0.430000,MOVE,47.600000,37.535125,0.597964,0.082926,10.064875
0.440000,MOVE,48.000000,37.883530,0.608083,0.084350,10.116470
0.450000,MOVE,48.400000,38.237555,0.617889,0.085775,10.162445
0.460000,MOVE,48.800000,38.597021,0.627387,0.087203,10.202979
0.470000,MOVE,49.200000,38.961754,0.636579,0.088634,10.238246
0.480000,MOVE,49.600000,39.331580,0.645469,0.090067,10.268420
0.490000,MOVE,50.000000,39.706329,0.654060,0.091503,10.293671
0.500000,MOVE,50.400000,40.085832,0.662357,0.092941,10.314168
0.510000,MOVE,50.800000,40.469923,0.670364,0.094382,10.330077
0.520000,MOVE,51.200000,40.858436,0.678085,0.095825,10.341564
0.530000,MOVE,51.600000,41.251212,0.685523,0.097271,10.348788
0.540000,MOVE,52.000000,41.648091,0.692685,0.098719,10.351909
0.550000,MOVE,52.400000,42.048918,0.699574,0.100170,10.351082
0.560000,MOVE,52.800000,42.453537,0.706195,0.101622,10.346463
0.570000,MOVE,53.200000,42.861800,0.712552,0.103077,10.338200
0.580000,MOVE,53.600000,43.273557,0.718652,0.104534,10.326443
0.590000,MOVE,54.000000,43.688664,0.724498,0.105993,10.311336
0.600000,MOVE,54.400000,44.106978,0.730096,0.107454,10.293022
0.610000,MOVE,54.800000,44.528361,0.735451,0.108917,10.271639
0.620000,MOVE,55.200000,44.952675,0.740567,0.110381,10.247325
0.630000,MOVE,55.600000,45.379786,0.745451,0.111847,10.220214
0.640000,MOVE,56.000000,45.809565,0.750105,0.113315,10.190435
0.650000,MOVE,56.400000,46.241883,0.754537,0.114784,10.158117
0.660000,MOVE,56.800000,46.676615,0.758751,0.116254,10.123385
0.670000,MOVE,57.200000,47.113640,0.762752,0.117726,10.086360
0.680000,MOVE,57.600000,47.552837,0.766544,0.119199,10.047163
0.690000,MOVE,58.000000,47.994092,0.770134,0.120673,10.005908
0.700000,MOVE,58.400000,48.437289,0.773526,0.122147,9.962711
0.710000,MOVE,58.800000,48.882320,0.776725,0.123623,9.917680
0.720000,MOVE,59.200000,49.329075,0.779735,0.125100,9.870925
0.730000,MOVE,59.600000,49.777451,0.782563,0.126577,9.822549
0.740000,MOVE,60.000000,50.227344,0.785212,0.128055,9.772656
0.750000,MOVE,60.400000,50.678657,0.787688,0.129533,9.721343
0.760000,MOVE,60.800000,51.131291,0.789996,0.131012,9.668709
0.770000,MOVE,61.200000,51.585153,0.792139,0.132491,9.614847
0.780000,MOVE,61.600000,52.040152,0.794123,0.133971,9.559848
0.790000,MOVE,62.000000,52.496199,0.795953,0.135450,9.503801
0.800000,MOVE,62.400000,52.953209,0.797632,0.136930,9.446791
0.810000,MOVE,62.800000,53.411097,0.799166,0.138410,9.388903
0.820000,MOVE,63.200000,53.869783,0.800559,0.139890,9.330217
0.830000,MOVE,63.600000,54.329190,0.801815,0.141370,9.270810
0.840000,MOVE,64.000000,54.789240,0.802939,0.142850,9.210760
0.850000,MOVE,64.400000,55.249861,0.803935,0.144330,9.150139
0.860000,MOVE,64.800000,55.710982,0.804807,0.145810,9.089018
0.870000,MOVE,65.200000,56.172533,0.805560,0.147289,9.027467
0.880000,MOVE,65.600000,56.634450,0.806197,0.148768,8.965550
0.890000,MOVE,66.000000,57.096668,0.806722,0.150246,8.903332
0.900000,MOVE,66.400000,57.559125,0.807140,0.151724,8.840875
0.910000,MOVE,66.800000,58.021762,0.807454,0.153202,8.778238
0.920000,MOVE,67.200000,58.484522,0.807668,0.154679,8.715478
0.930000,MOVE,67.600000,58.947349,0.807786,0.156155,8.652651
0.940000,MOVE,68.000000,59.410192,0.807812,0.157631,8.589808
0.950000,MOVE,68.400000,59.872998,0.807749,0.159107,8.527002
0.960000,MOVE,68.800000,60.335719,0.807600,0.160581,8.464281
0.970000,MOVE,69.200000,60.798307,0.807370,0.162055,8.401693
0.980000,MOVE,69.600000,61.260719,0.807061,0.163528,8.339281
0.990000,MOVE,70.000000,61.722911,0.806677,0.165000,8.277089
1.000000,MOVE,70.400000,62.184842,0.806221,0.166472,8.215158
1.010000,MOVE,70.800000,62.646472,0.805697,0.167942,8.153528
1.020000,MOVE,71.200000,63.107764,0.805107,0.169412,8.092236
1.030000,MOVE,71.600000,63.568682,0.804454,0.170881,8.031318
1.040000,MOVE,72.000000,64.029192,0.803742,0.172349,7.970808
1.050000,MOVE,72.400000,64.489262,0.802973,0.173816,7.910738
1.060000,MOVE,72.800000,64.948861,0.802150,0.175282,7.851139
1.070000,MOVE,73.200000,65.407958,0.801277,0.176747,7.792042
1.080000,MOVE,73.600000,65.866528,0.800355,0.178211,7.733472
1.090000,MOVE,74.000000,66.324543,0.799387,0.179675,7.675457
1.100000,MOVE,74.400000,66.781980,0.798377,0.181137,7.618020
1.110000,MOVE,74.800000,67.238813,0.797326,0.182598,7.561187
1.120000,MOVE,75.200000,67.695023,0.796236,0.184058,7.504977
1.130000,MOVE,75.600000,68.150588,0.795111,0.185517,7.449412
1.140000,MOVE,76.000000,68.605489,0.793952,0.186974,7.394511
1.150000,MOVE,76.400000,69.059708,0.792762,0.188431,7.340292
1.160000,MOVE,76.800000,69.513229,0.791543,0.189887,7.286771
1.170000,MOVE,77.200000,69.966036,0.790297,0.191342,7.233964
1.180000,MOVE,77.600000,70.418115,0.789026,0.192795,7.181885
1.190000,MOVE,78.000000,70.869452,0.787733,0.194248,7.130548
1.200000,MOVE,78.400000,71.320037,0.786418,0.195699,7.079963
1.210000,MOVE,78.800000,71.769857,0.785084,0.197149,7.030143
1.220000,MOVE,79.200000,72.218903,0.783733,0.198599,6.981097
1.230000,MOVE,79.600000,72.667166,0.782367,0.200047,6.932834
1.240000,MOVE,80.000000,73.114638,0.780986,0.201494,6.885362
1.250000,MOVE,80.400000,73.561312,0.779594,0.202940,6.838688
1.260000,MOVE,80.800000,74.007183,0.778191,0.204384,6.792817
1.270000,MOVE,81.200000,74.452245,0.776779,0.205828,6.747755
1.280000,MOVE,81.600000,74.896493,0.775359,0.207271,6.703507
1.290000,MOVE,82.000000,75.339924,0.773934,0.208712,6.660076
1.300000,MOVE,82.400000,75.782536,0.772503,0.210153,6.617464
1.310000,MOVE,82.800000,76.224327,0.771070,0.211592,6.575673
1.320000,MOVE,83.200000,76.665294,0.769634,0.213031,6.534706
1.330000,MOVE,83.600000,77.105439,0.768197,0.214468,6.494561
1.340000,MOVE,84.000000,77.544761,0.766761,0.215905,6.455239
1.350000,MOVE,84.400000,77.983260,0.765326,0.217340,6.416740
1.360000,MOVE,84.800000,78.420939,0.763894,0.218774,6.379061
1.370000,MOVE,85.200000,78.857799,0.762465,0.220208,6.342201
1.380000,MOVE,85.600000,79.293844,0.761041,0.221640,6.306156
1.390000,MOVE,86.000000,79.729075,0.759622,0.223071,6.270925
1.400000,MOVE,86.400000,80.163498,0.758210,0.224501,6.236502
1.410000,MOVE,86.800000,80.597115,0.756806,0.225931,6.202885
1.420000,MOVE,87.200000,81.029933,0.755409,0.227359,6.170067
1.430000,MOVE,87.600000,81.461955,0.754021,0.228787,6.138045
1.440000,MOVE,88.000000,81.893188,0.752644,0.230213,6.106812
1.450000,MOVE,88.400000,82.323638,0.751276,0.231639,6.076362
1.460000,MOVE,88.800000,82.753311,0.749920,0.233063,6.046689
1.470000,MOVE,89.200000,83.182213,0.748576,0.234487,6.017787
1.480000,MOVE,89.600000,83.610352,0.747244,0.235910,5.989648
1.490000,MOVE,90.000000,84.037736,0.745925,0.237332,5.962264
1.500000,MOVE,90.400000,84.464371,0.744620,0.238753,5.935629
1.510000,MOVE,90.800000,84.890267,0.743328,0.240174,5.909733
1.520000,MOVE,91.200000,85.315431,0.742051,0.241593,5.884569
1.530000,MOVE,91.600000,85.739872,0.740790,0.243012,5.860128
1.540000,MOVE,92.000000,86.163599,0.739543,0.244430,5.836401
1.550000,MOVE,92.400000,86.586621,0.738313,0.245847,5.813379
1.560000,MOVE,92.800000,87.008948,0.737098,0.247263,5.791052
1.570000,MOVE,93.200000,87.430587,0.735900,0.248679,5.769413
1.580000,MOVE,93.600000,87.851551,0.734719,0.250094,5.748449
1.590000,MOVE,94.000000,88.271847,0.733555,0.251508,5.728153
1.600000,MOVE,94.400000,88.691486,0.732409,0.252921,5.708514
1.610000,MOVE,94.800000,89.110478,0.731280,0.254334,5.689522
1.620000,MOVE,95.200000,89.528834,0.730168,0.255746,5.671166
1.630000,MOVE,95.600000,89.946563,0.729075,0.257157,5.653437
1.640000,MOVE,96.000000,90.363677,0.728000,0.258568,5.636323
1.650000,MOVE,96.400000,90.780185,0.726944,0.259978,5.619815
1.660000,MOVE,96.800000,91.196098,0.725905,0.261388,5.603902
1.670000,MOVE,97.200000,91.611427,0.724886,0.262796,5.588573
1.680000,MOVE,97.600000,92.026182,0.723885,0.264205,5.573818
1.690000,MOVE,98.000000,92.440374,0.722902,0.265612,5.559626
1.700000,MOVE,98.400000,92.854015,0.721939,0.267019,5.545985
1.710000,MOVE,98.800000,93.267114,0.720994,0.268426,5.532886
1.720000,MOVE,99.200000,93.679682,0.720068,0.269832,5.520318
1.730000,MOVE,99.600000,94.091731,0.719161,0.271237,5.508269
1.740000,MOVE,100.000000,94.503271,0.718272,0.272642,5.496729
1.750000,MOVE,100.400000,94.914312,0.717403,0.274047,5.485688
1.760000,MOVE,100.800000,95.324866,0.716552,0.275451,5.475134
1.770000,MOVE,101.200000,95.734944,0.715720,0.276854,5.465056
1.780000,MOVE,101.600000,96.144555,0.714906,0.278257,5.455445
1.790000,MOVE,102.000000,96.553710,0.714111,0.279659,5.446290
1.800000,MOVE,102.400000,96.962421,0.713335,0.281062,5.437579
1.810000,MOVE,102.800000,97.370697,0.712577,0.282463,5.429303
1.820000,MOVE,103.200000,97.778550,0.711837,0.283864,5.421450
1.830000,MOVE,103.600000,98.185988,0.711115,0.285265,5.414012
1.840000,MOVE,104.000000,98.593024,0.710411,0.286666,5.406976
1.850000,MOVE,104.400000,98.999666,0.709725,0.288066,5.400334
1.860000,MOVE,104.800000,99.405925,0.709056,0.289466,5.394075
1.870000,MOVE,105.200000,99.811812,0.708405,0.290865,5.388188
1.880000,MOVE,105.600000,100.217335,0.707772,0.292264,5.382665
1.890000,MOVE,106.000000,100.622505,0.707156,0.293663,5.377495
1.900000,MOVE,106.400000,101.027332,0.706556,0.295061,5.372668
1.910000,MOVE,106.800000,101.431825,0.705974,0.296459,5.368175
1.920000,MOVE,107.200000,101.835994,0.705408,0.297857,5.364006
1.930000,MOVE,107.600000,102.239848,0.704858,0.299254,5.360152
1.940000,MOVE,108.000000,102.643397,0.704325,0.300651,5.356603
1.950000,MOVE,108.400000,103.046649,0.703808,0.302048,5.353351
1.960000,MOVE,108.800000,103.449613,0.703306,0.303445,5.350387
1.970000,MOVE,109.200000,103.852300,0.702820,0.304841,5.347700
1.980000,MOVE,109.600000,104.254716,0.702350,0.306238,5.345284
1.990000,MOVE,110.000000,104.656872,0.701894,0.307634,5.343128
2.000000,MOVE,110.000000,105.057307,0.698890,0.304928,4.942693
2.010000,MOVE,110.000000,105.454739,0.693651,0.302538,4.545261
2.020000,MOVE,110.000000,105.848049,0.686456,0.300430,4.151951
2.030000,MOVE,110.000000,106.236260,0.677556,0.298572,3.763740
2.040000,MOVE,110.000000,106.618524,0.667176,0.296936,3.381476
2.050000,MOVE,110.000000,106.994108,0.655518,0.295498,3.005892
2.060000,MOVE,110.000000,107.362383,0.642761,0.294236,2.637617
2.070000,MOVE,110.000000,107.722812,0.629068,0.293130,2.277188
2.080000,MOVE,110.000000,108.074942,0.614582,0.292162,1.925058
2.090000,MOVE,110.000000,108.418393,0.599434,0.291316,1.581607
2.100000,MOVE,110.000000,108.752850,0.583739,0.290579,1.247150
2.110000,MOVE,110.000000,109.078061,0.567600,0.289938,0.921939
2.120000,MOVE,110.000000,109.393823,0.551109,0.289382,0.606177
2.130000,MOVE,110.000000,109.699984,0.534351,0.288900,0.300016
2.140000,MOVE,110.000000,109.996431,0.517397,0.288484,0.003569
2.150000,MOVE,110.000000,110.283090,0.500315,0.288126,-0.283090
2.160000,MOVE,110.000000,110.559922,0.483162,0.287819,-0.559922
2.170000,MOVE,110.000000,110.826915,0.465992,0.287556,-0.826915
2.180000,MOVE,110.000000,111.084087,0.448850,0.287331,-1.084087
2.190000,MOVE,110.000000,111.331477,0.431777,0.287140,-1.331477
2.200000,MOVE,110.000000,111.569146,0.414811,0.286979,-1.569146
2.210000,MOVE,110.000000,111.797174,0.397983,0.286842,-1.797174
2.220000,MOVE,110.000000,112.015656,0.381323,0.286728,-2.015656
2.230000,MOVE,110.000000,112.224702,0.364854,0.286632,-2.224702
2.240000,MOVE,110.000000,112.424435,0.348600,0.286552,-2.424435
2.250000,MOVE,110.000000,112.614990,0.332580,0.286485,-2.614990
2.260000,MOVE,110.000000,112.796509,0.316811,0.286430,-2.796509
2.270000,MOVE,110.000000,112.969145,0.301307,0.286384,-2.969145
2.280000,MOVE,110.000000,113.133057,0.286080,0.286346,-3.133057
2.290000,MOVE,110.000000,113.288410,0.271142,0.286314,-3.288410
2.300000,MOVE,110.000000,113.435374,0.256501,0.286286,-3.435374
2.310000,MOVE,110.000000,113.574125,0.242166,0.286263,-3.574125
2.320000,MOVE,110.000000,113.704841,0.228142,0.286242,-3.704841
2.330000,MOVE,110.000000,113.827703,0.214435,0.286223,-3.827703
2.340000,MOVE,110.000000,113.942895,0.201048,0.286205,-3.942895
2.350000,MOVE,110.000000,114.050602,0.187985,0.286188,-4.050602
2.360000,MOVE,110.000000,114.151011,0.175247,0.286171,-4.151011
2.370000,MOVE,110.000000,114.244310,0.162836,0.286153,-4.244310
2.380000,MOVE,110.000000,114.330685,0.150753,0.286134,-4.330685
2.390000,MOVE,110.000000,114.410325,0.138998,0.286113,-4.410325
2.400000,MOVE,110.000000,114.483416,0.127569,0.286091,-4.483416
2.410000,MOVE,110.000000,114.550146,0.116465,0.286067,-4.550146
2.420000,MOVE,110.000000,114.610699,0.105686,0.286041,-4.610699
2.430000,MOVE,110.000000,114.665261,0.095229,0.286013,-4.665261
2.440000,MOVE,110.000000,114.714015,0.085091,0.285983,-4.714015
2.450000,MOVE,110.000000,114.757141,0.075269,0.285950,-4.757141
2.460000,MOVE,110.000000,114.794819,0.065761,0.285914,-4.794819
2.470000,MOVE,110.000000,114.827228,0.056563,0.285876,-4.827228
2.480000,MOVE,110.000000,114.854542,0.047672,0.285836,-4.854542
2.490000,MOVE,110.000000,114.876934,0.039083,0.285793,-4.876934
2.500000,MOVE,110.000000,114.894577,0.030792,0.285747,-4.894577
2.510000,MOVE,110.000000,114.907638,0.022796,0.285699,-4.907638
2.520000,MOVE,110.000000,114.916283,0.015089,0.285648,-4.916283
2.530000,MOVE,110.000000,114.920676,0.007667,0.285595,-4.920676
2.540000,MOVE,110.000000,114.920977,0.000526,0.285540,-4.920977
2.550000,MOVE,110.000000,114.917345,-0.006339,0.285482,-4.917345
2.560000,MOVE,110.000000,114.909935,-0.012934,0.285423,-4.909935
2.570000,MOVE,110.000000,114.898899,-0.019262,0.285361,-4.898899
2.580000,MOVE,110.000000,114.884386,-0.025330,0.285297,-4.884386
2.590000,MOVE,110.000000,114.866543,-0.031141,0.285231,-4.866543
2.600000,MOVE,110.000000,114.845515,-0.036702,0.285163,-4.845515
2.610000,MOVE,110.000000,114.821441,-0.042017,0.285093,-4.821441
2.620000,MOVE,110.000000,114.794459,-0.047092,0.285022,-4.794459
2.630000,MOVE,110.000000,114.764705,-0.051931,0.284949,-4.764705
2.640000,MOVE,110.000000,114.732310,-0.056540,0.284875,-4.732310
2.650000,MOVE,110.000000,114.697403,-0.060924,0.284799,-4.697403
2.660000,MOVE,110.000000,114.660110,-0.065089,0.284722,-4.660110
2.670000,MOVE,110.000000,114.620554,-0.069038,0.284644,-4.620554
2.680000,MOVE,110.000000,114.578855,-0.072778,0.284565,-4.578855
2.690000,MOVE,110.000000,114.535130,-0.076314,0.284484,-4.535130
2.700000,MOVE,110.000000,114.489494,-0.079650,0.284403,-4.489494
2.710000,MOVE,110.000000,114.442057,-0.082793,0.284321,-4.442057
2.720000,MOVE,110.000000,114.392928,-0.085746,0.284238,-4.392928
2.730000,MOVE,110.000000,114.342213,-0.088515,0.284154,-4.342213
2.740000,MOVE,110.000000,114.290014,-0.091104,0.284070,-4.290014
2.750000,MOVE,110.000000,114.236431,-0.093520,0.283986,-4.236431
2.760000,MOVE,110.000000,114.181562,-0.095765,0.283901,-4.181562
2.770000,MOVE,110.000000,114.125500,-0.097847,0.283815,-4.125500
2.780000,MOVE,110.000000,114.068337,-0.099768,0.283730,-4.068337
2.790000,MOVE,110.000000,114.010162,-0.101534,0.283644,-4.010162
2.800000,MOVE,110.000000,113.951062,-0.103150,0.283558,-3.951062
2.810000,MOVE,110.000000,113.891119,-0.104620,0.283472,-3.891119
2.820000,MOVE,110.000000,113.830415,-0.105948,0.283386,-3.830415
2.830000,MOVE,110.000000,113.769029,-0.107139,0.283301,-3.769029
2.840000,MOVE,110.000000,113.707036,-0.108198,0.283215,-3.707036
2.850000,MOVE,110.000000,113.644510,-0.109129,0.283130,-3.644510
2.860000,MOVE,110.000000,113.581521,-0.109936,0.283044,-3.581521
2.870000,MOVE,110.000000,113.518139,-0.110623,0.282960,-3.518139
2.880000,MOVE,110.000000,113.454429,-0.111195,0.282875,-3.454429
2.890000,MOVE,110.000000,113.390456,-0.111655,0.282791,-3.390456
2.900000,MOVE,110.000000,113.326280,-0.112007,0.282708,-3.326280
2.910000,MOVE,110.000000,113.261962,-0.112256,0.282624,-3.261962
2.920000,MOVE,110.000000,113.197558,-0.112406,0.282542,-3.197558
2.930000,MOVE,110.000000,113.133124,-0.112459,0.282460,-3.133124
2.940000,MOVE,110.000000,113.068711,-0.112421,0.282379,-3.068711
2.950000,MOVE,110.000000,113.004372,-0.112293,0.282299,-3.004372
2.960000,MOVE,110.000000,112.940154,-0.112081,0.282219,-2.940154
2.970000,MOVE,110.000000,112.876105,-0.111788,0.282140,-2.876105
2.980000,MOVE,110.000000,112.812268,-0.111416,0.282062,-2.812268
2.990000,MOVE,110.000000,112.748687,-0.110970,0.281984,-2.748687
3.000000,MOVE,110.000000,112.685402,-0.110452,0.281908,-2.685402
3.010000,MOVE,110.000000,112.622453,-0.109866,0.281832,-2.622453
3.020000,MOVE,110.000000,112.559877,-0.109216,0.281757,-2.559877
3.030000,MOVE,110.000000,112.497710,-0.108503,0.281683,-2.497710
3.040000,MOVE,110.000000,112.435984,-0.107731,0.281611,-2.435984
3.050000,MOVE,110.000000,112.374733,-0.106904,0.281539,-2.374733
3.060000,MOVE,110.000000,112.313986,-0.106023,0.281468,-2.313986
3.070000,MOVE,110.000000,112.253773,-0.105092,0.281398,-2.253773
3.080000,MOVE,110.000000,112.194120,-0.104113,0.281329,-2.194120
3.090000,MOVE,110.000000,112.135054,-0.103090,0.281261,-2.135054
3.100000,MOVE,110.000000,112.076599,-0.102024,0.281195,-2.076599
3.110000,MOVE,110.000000,112.018777,-0.100918,0.281129,-2.018777
3.120000,MOVE,110.000000,111.961611,-0.099775,0.281064,-1.961611
3.130000,MOVE,110.000000,111.905119,-0.098596,0.281001,-1.905119
3.140000,MOVE,110.000000,111.849321,-0.097385,0.280939,-1.849321
3.150000,MOVE,110.000000,111.794235,-0.096144,0.280877,-1.794235
3.160000,MOVE,110.000000,111.739876,-0.094874,0.280817,-1.739876
3.170000,MOVE,110.000000,111.686259,-0.093578,0.280758,-1.686259
3.180000,MOVE,110.000000,111.633399,-0.092259,0.280700,-1.633399
3.190000,MOVE,110.000000,111.581308,-0.090917,0.280643,-1.581308
3.200000,MOVE,110.000000,111.529997,-0.089555,0.280587,-1.529997
3.210000,MOVE,110.000000,111.479476,-0.088174,0.280533,-1.479476
3.220000,MOVE,110.000000,111.429756,-0.086778,0.280479,-1.429756
3.230000,MOVE,110.000000,111.380845,-0.085367,0.280427,-1.380845
3.240000,MOVE,110.000000,111.332750,-0.083942,0.280376,-1.332750
3.250000,MOVE,110.000000,111.285477,-0.082507,0.280326,-1.285477
3.260000,MOVE,110.000000,111.239032,-0.081062,0.280277,-1.239032
3.270000,MOVE,110.000000,111.193420,-0.079608,0.280229,-1.193420
3.280000,MOVE,110.000000,111.148644,-0.078148,0.280182,-1.148644
3.290000,MOVE,110.000000,111.104708,-0.076683,0.280136,-1.104708
3.300000,MOVE,110.000000,111.061614,-0.075214,0.280092,-1.061614
3.310000,MOVE,110.000000,111.019363,-0.073742,0.280048,-1.019363
3.320000,MOVE,110.000000,110.977955,-0.072269,0.280006,-0.977955
3.330000,HOLD,110.000000,110.937392,-0.070796,0.279964,-0.937392
3.340000,HOLD,110.000000,110.897672,-0.069325,0.279924,-0.897672
3.350000,HOLD,110.000000,110.858794,-0.067855,0.279885,-0.858794
3.360000,HOLD,110.000000,110.820756,-0.066389,0.279846,-0.820756
3.370000,HOLD,110.000000,110.783555,-0.064927,0.279809,-0.783555
3.380000,HOLD,110.000000,110.747189,-0.063471,0.279773,-0.747189
3.390000,HOLD,110.000000,110.711653,-0.062021,0.279738,-0.711653
3.400000,HOLD,110.000000,110.676945,-0.060579,0.279703,-0.676945
3.410000,HOLD,110.000000,110.643057,-0.059144,0.279670,-0.643057
3.420000,HOLD,110.000000,110.609987,-0.057719,0.279638,-0.609987
3.430000,HOLD,110.000000,110.577728,-0.056303,0.279607,-0.577728
3.440000,HOLD,110.000000,110.546273,-0.054898,0.279576,-0.546273
3.450000,HOLD,110.000000,110.515618,-0.053504,0.279547,-0.515618
3.460000,HOLD,110.000000,110.485754,-0.052122,0.279518,-0.485754
3.470000,HOLD,110.000000,110.456675,-0.050753,0.279491,-0.456675
3.480000,HOLD,110.000000,110.428373,-0.049396,0.279464,-0.428373
3.490000,HOLD,110.000000,110.400840,-0.048054,0.279438,-0.400840
3.500000,HOLD,110.000000,110.374068,-0.046726,0.279413,-0.374068
3.510000,HOLD,110.000000,110.348049,-0.045412,0.279389,-0.348049
3.520000,HOLD,110.000000,110.322774,-0.044114,0.279366,-0.322774
3.530000,HOLD,110.000000,110.298233,-0.042831,0.279344,-0.298233
3.540000,HOLD,110.000000,110.274419,-0.041565,0.279322,-0.274419
3.550000,HOLD,110.000000,110.251320,-0.040315,0.279301,-0.251320
3.560000,HOLD,110.000000,110.228928,-0.039081,0.279281,-0.228928
3.570000,HOLD,110.000000,110.207233,-0.037865,0.279262,-0.207233
3.580000,HOLD,110.000000,110.186224,-0.036667,0.279243,-0.186224
3.590000,HOLD,110.000000,110.165892,-0.035486,0.279225,-0.165892
3.600000,HOLD,110.000000,110.146227,-0.034323,0.279208,-0.146227
3.610000,HOLD,110.000000,110.127217,-0.033178,0.279192,-0.127217
3.620000,HOLD,110.000000,110.108852,-0.032052,0.279176,-0.108852
3.630000,HOLD,110.000000,110.091123,-0.030944,0.279161,-0.091123
3.640000,HOLD,110.000000,110.074017,-0.029855,0.279147,-0.074017
3.650000,HOLD,110.000000,110.057524,-0.028785,0.279133,-0.057524
3.660000,HOLD,110.000000,110.041633,-0.027734,0.279120,-0.041633
3.670000,HOLD,110.000000,110.026334,-0.026702,0.279108,-0.026334
3.680000,HOLD,110.000000,110.011615,-0.025689,0.279096,-0.011615
3.690000,HOLD,110.000000,109.997465,-0.024696,0.279085,0.002535
3.700000,HOLD,110.000000,109.983874,-0.023722,0.279074,0.016126
3.710000,HOLD,110.000000,109.970830,-0.022767,0.279064,0.029170
3.720000,HOLD,110.000000,109.958322,-0.021831,0.279054,0.041678
3.730000,HOLD,110.000000,109.946339,-0.020914,0.279045,0.053661
3.740000,HOLD,110.000000,109.934870,-0.020017,0.279037,0.065130
3.750000,HOLD,110.000000,109.923904,-0.019139,0.279029,0.076096
3.760000,HOLD,110.000000,109.913430,-0.018280,0.279021,0.086570
3.770000,HOLD,110.000000,109.903437,-0.017441,0.279014,0.096563
3.780000,HOLD,110.000000,109.893914,-0.016620,0.279008,0.106086
3.790000,HOLD,110.000000,109.884851,-0.015818,0.279002,0.115149
3.800000,HOLD,110.000000,109.876237,-0.015035,0.278996,0.123763
3.810000,HOLD,110.000000,109.868060,-0.014271,0.278991,0.131940
3.820000,HOLD,110.000000,109.860310,-0.013526,0.278986,0.139690
3.830000,HOLD,110.000000,109.852977,-0.012799,0.278982,0.147023
3.840000,HOLD,110.000000,109.846050,-0.012090,0.278978,0.153950
3.850000,HOLD,110.000000,109.839519,-0.011399,0.278974,0.160481
3.860000,HOLD,110.000000,109.833373,-0.010727,0.278971,0.166627
3.870000,HOLD,110.000000,109.827602,-0.010072,0.278968,0.172398
3.880000,HOLD,110.000000,109.822196,-0.009435,0.278965,0.177804
3.890000,HOLD,110.000000,109.817145,-0.008815,0.278963,0.182855
3.900000,HOLD,110.000000,109.812440,-0.008213,0.278961,0.187560
